"trip_id","arrival_time","departure_time","stop_id","stop_sequence","pickup_type","drop_off_type"
"GO301_24_6854_1","14:37:00","14:37:00","155","10","0","0"
"GO301_24_6854_1","14:41:00","14:41:00","99","11","0","0"
"GO301_24_6854_1","14:48:00","14:48:00","113","12","0","0"
"GO301_24_6855","13:52:00","13:52:00","113","1","0","0"
"GO301_24_6855","13:58:00","13:58:00","99","2","0","0"
"GO301_24_6855","14:02:00","14:02:00","155","3","0","0"
"GO301_24_6855","14:04:00","14:04:00","51","4","0","0"
"GO301_24_6855","14:06:00","14:06:00","31","5","0","0"
"GO301_24_6855","14:09:00","14:09:00","125","6","0","0"
"GO301_24_6855","14:12:00","14:12:00","211","7","0","0"
"GO301_24_6855","14:15:00","14:15:00","180","8","0","0"
"GO301_24_6855","14:18:00","14:18:00","122","9","0","0"
"GO301_24_6855","14:20:00","14:20:00","119","10","0","0"
"GO301_24_6855","14:27:00","14:28:00","102","11","0","0"
"GO301_24_6855","14:46:00","14:46:00","349","12","0","0"
"GO301_24_6856","14:47:00","14:47:00","349","1","0","0"
"GO301_24_6856","15:07:00","15:08:00","102","2","0","0"
"GO301_24_6856","15:14:00","15:14:00","119","3","0","0"
"GO301_24_6856","15:16:00","15:16:00","122","4","0","0"
"GO301_24_6856","15:19:00","15:19:00","180","5","0","0"
"GO301_24_6856","15:22:00","15:22:00","211","6","0","0"
"GO301_24_6856","15:25:00","15:25:00","125","7","0","0"
"GO301_24_6856","15:27:00","15:27:00","31","8","0","0"
"GO301_24_6856","15:29:00","15:29:00","51","9","0","0"
"GO301_24_6856","15:31:00","15:31:00","155","10","0","0"
"GO301_24_6856","15:35:00","15:35:00","99","11","0","0"
"GO301_24_6856","15:42:00","15:42:00","113","12","0","0"
"GO301_24_6856_1","14:53:00","14:53:00","349","1","0","0"
"GO301_24_6856_1","15:13:00","15:14:00","102","2","0","0"
"GO301_24_6856_1","15:20:00","15:20:00","119","3","0","0"
"GO301_24_6856_1","15:22:00","15:22:00","122","4","0","0"
"GO301_24_6856_1","15:25:00","15:25:00","180","5","0","0"
"GO301_24_6856_1","15:28:00","15:28:00","211","6","0","0"
"GO301_24_6856_1","15:31:00","15:31:00","125","7","0","0"
"GO301_24_6856_1","15:33:00","15:33:00","31","8","0","0"
"GO301_24_6856_1","15:35:00","15:35:00","51","9","0","0"
"GO301_24_6856_1","15:37:00","15:37:00","155","10","0","0"
"GO301_24_6856_1","15:41:00","15:41:00","99","11","0","0"
"GO301_24_6856_1","15:48:00","15:48:00","113","12","0","0"
"GO301_24_6857","14:52:00","14:52:00","113","1","0","0"
"GO301_24_6857","14:58:00","14:58:00","99","2","0","0"
"GO301_24_6857","15:02:00","15:02:00","155","3","0","0"
"GO301_24_6857","15:04:00","15:04:00","51","4","0","0"
"GO301_24_6857","15:06:00","15:06:00","31","5","0","0"
"GO301_24_6857","15:09:00","15:09:00","125","6","0","0"
"GO301_24_6857","15:12:00","15:12:00","211","7","0","0"
"GO301_24_6857","15:15:00","15:15:00","180","8","0","0"
"GO301_24_6857","15:18:00","15:18:00","122","9","0","0"
"GO301_24_6857","15:20:00","15:20:00","119","10","0","0"
"GO301_24_6857","15:27:00","15:28:00","102","11","0","0"
"GO301_24_6857","15:46:00","15:46:00","349","12","0","0"
"GO301_24_6859","16:29:00","16:29:00","113","1","0","0"
"GO301_24_6859","16:58:00","17:00:00","102","2","0","0"
"GO301_24_6859","17:20:00","17:20:00","237","3","0","0"
"GO301_24_6860","15:47:00","15:47:00","349","1","0","0"
"GO301_24_6860","16:07:00","16:08:00","102","2","0","0"
"GO301_24_6860","16:14:00","16:14:00","119","3","0","0"
"GO301_24_6860","16:16:00","16:16:00","122","4","0","0"
"GO301_24_6860","16:19:00","16:19:00","180","5","0","0"
"GO301_24_6860","16:22:00","16:22:00","211","6","0","0"
"GO301_24_6860","16:25:00","16:25:00","125","7","0","0"
"GO301_24_6860","16:27:00","16:27:00","31","8","0","0"
"GO301_24_6860","16:29:00","16:29:00","51","9","0","0"
"GO301_24_6860","16:31:00","16:31:00","155","10","0","0"
"GO301_24_6860","16:35:00","16:35:00","99","11","0","0"
"GO301_24_6860","16:42:00","16:42:00","113","12","0","0"
"GO301_24_6860_1","15:53:00","15:53:00","349","1","0","0"
"GO301_24_6860_1","16:13:00","16:14:00","102","2","0","0"
"GO301_24_6860_1","16:20:00","16:20:00","119","3","0","0"
"GO301_24_6860_1","16:22:00","16:22:00","122","4","0","0"
"GO301_24_6860_1","16:25:00","16:25:00","180","5","0","0"
"GO301_24_6860_1","16:28:00","16:28:00","211","6","0","0"
"GO301_24_6860_1","16:31:00","16:31:00","125","7","0","0"
"GO301_24_6860_1","16:33:00","16:33:00","31","8","0","0"
"GO301_24_6860_1","16:35:00","16:35:00","51","9","0","0"
"GO301_24_6860_1","16:37:00","16:37:00","155","10","0","0"
"GO301_24_6860_1","16:41:00","16:41:00","99","11","0","0"
"GO301_24_6860_1","16:48:00","16:48:00","113","12","0","0"
"GO301_24_6862","16:47:00","16:47:00","349","1","0","0"
"GO301_24_6862","17:07:00","17:08:00","102","2","0","0"
"GO301_24_6862","17:14:00","17:14:00","119","3","0","0"
"GO301_24_6862","17:16:00","17:16:00","122","4","0","0"
"GO301_24_6862","17:19:00","17:19:00","180","5","0","0"
"GO301_24_6862","17:22:00","17:22:00","211","6","0","0"
"GO301_24_6862","17:25:00","17:25:00","125","7","0","0"
"GO301_24_6862","17:27:00","17:27:00","31","8","0","0"
"GO301_24_6862","17:29:00","17:29:00","51","9","0","0"
"GO301_24_6862","17:31:00","17:31:00","155","10","0","0"
"GO301_24_6862","17:35:00","17:35:00","99","11","0","0"
"GO301_24_6862","17:42:00","17:42:00","113","12","0","0"
"GO301_24_6862_1","17:03:00","17:03:00","349","1","0","0"
"GO301_24_6862_1","17:23:00","17:24:00","102","2","0","0"
"GO301_24_6862_1","17:30:00","17:30:00","119","3","0","0"
"GO301_24_6862_1","17:32:00","17:32:00","122","4","0","0"
"GO301_24_6862_1","17:35:00","17:35:00","180","5","0","0"
"GO301_24_6862_1","17:38:00","17:38:00","211","6","0","0"
"GO301_24_6862_1","17:41:00","17:41:00","125","7","0","0"
"GO301_24_6862_1","17:43:00","17:43:00","31","8","0","0"
"GO301_24_6862_1","17:45:00","17:45:00","51","9","0","0"
"GO301_24_6862_1","17:47:00","17:47:00","155","10","0","0"
"GO301_24_6862_1","17:51:00","17:51:00","99","11","0","0"
"GO301_24_6862_1","17:58:00","17:58:00","113","12","0","0"
"GO301_24_6863","15:52:00","15:52:00","113","1","0","0"
"GO301_24_6863","15:58:00","15:58:00","99","2","0","0"
"GO301_24_6863","16:02:00","16:02:00","155","3","0","0"
"GO301_24_6863","16:04:00","16:04:00","51","4","0","0"
"GO301_24_6863","16:06:00","16:06:00","31","5","0","0"
"GO301_24_6863","16:09:00","16:09:00","125","6","0","0"
"GO301_24_6863","16:12:00","16:12:00","211","7","0","0"
"GO301_24_6863","16:15:00","16:15:00","180","8","0","0"
"GO301_24_6863","16:18:00","16:18:00","122","9","0","0"
"GO301_24_6863","16:20:00","16:20:00","119","10","0","0"
"GO301_24_6863","16:27:00","16:28:00","102","11","0","0"
"GO301_24_6863","16:46:00","16:46:00","349","12","0","0"
"GO301_24_6865","16:52:00","16:52:00","113","1","0","0"
"GO301_24_6865","16:58:00","16:58:00","99","2","0","0"
"GO301_24_6865","17:02:00","17:02:00","155","3","0","0"
"GO301_24_6865","17:04:00","17:04:00","51","4","0","0"
"GO301_24_6865","17:06:00","17:06:00","31","5","0","0"
"GO301_24_6865","17:09:00","17:09:00","125","6","0","0"
"GO301_24_6865","17:12:00","17:12:00","211","7","0","0"
"GO301_24_6865","17:15:00","17:15:00","180","8","0","0"
"GO301_24_6865","17:18:00","17:18:00","122","9","0","0"
"GO301_24_6865","17:20:00","17:20:00","119","10","0","0"
"GO301_24_6865","17:27:00","17:28:00","102","11","0","0"
"GO301_24_6865","17:46:00","17:46:00","349","12","0","0"
"GO301_24_6866","17:47:00","17:47:00","349","1","0","0"
"GO301_24_6866","18:07:00","18:08:00","102","2","0","0"
"GO301_24_6866","18:14:00","18:14:00","119","3","0","0"
"GO301_24_6866","18:16:00","18:16:00","122","4","0","0"
"GO301_24_6866","18:19:00","18:19:00","180","5","0","0"
"GO301_24_6866","18:22:00","18:22:00","211","6","0","0"
"GO301_24_6866","18:25:00","18:25:00","125","7","0","0"
"GO301_24_6866","18:27:00","18:27:00","31","8","0","0"
"GO301_24_6866","18:29:00","18:29:00","51","9","0","0"
"GO301_24_6866","18:31:00","18:31:00","155","10","0","0"
"GO301_24_6866","18:35:00","18:35:00","99","11","0","0"
"GO301_24_6866","18:42:00","18:42:00","113","12","0","0"
"GO301_24_6866_1","17:53:00","17:53:00","349","1","0","0"
"GO301_24_6866_1","18:13:00","18:14:00","102","2","0","0"
"GO301_24_6866_1","18:20:00","18:20:00","119","3","0","0"
"GO301_24_6866_1","18:22:00","18:22:00","122","4","0","0"
"GO301_24_6866_1","18:25:00","18:25:00","180","5","0","0"
"GO301_24_6866_1","18:28:00","18:28:00","211","6","0","0"
"GO301_24_6866_1","18:31:00","18:31:00","125","7","0","0"
"GO301_24_6866_1","18:33:00","18:33:00","31","8","0","0"
"GO301_24_6866_1","18:35:00","18:35:00","51","9","0","0"
"GO301_24_6866_1","18:37:00","18:37:00","155","10","0","0"
"GO301_24_6866_1","18:41:00","18:41:00","99","11","0","0"
"GO301_24_6866_1","18:48:00","18:48:00","113","12","0","0"
"GO301_24_6867","17:52:00","17:52:00","113","1","0","0"
"GO301_24_6867","17:58:00","17:58:00","99","2","0","0"
"GO301_24_6867","18:02:00","18:02:00","155","3","0","0"
"GO301_24_6867","18:04:00","18:04:00","51","4","0","0"
"GO301_24_6867","18:06:00","18:06:00","31","5","0","0"
"GO301_24_6867","18:09:00","18:09:00","125","6","0","0"
"GO301_24_6867","18:12:00","18:12:00","211","7","0","0"
"GO301_24_6867","18:15:00","18:15:00","180","8","0","0"
"GO301_24_6867","18:18:00","18:18:00","122","9","0","0"
"GO301_24_6867","18:20:00","18:20:00","119","10","0","0"
"GO301_24_6867","18:27:00","18:28:00","102","11","0","0"
"GO301_24_6867","18:46:00","18:46:00","349","12","0","0"
"GO301_24_6867_1","18:01:00","18:01:00","113","1","0","0"
"GO301_24_6867_1","18:07:00","18:07:00","99","2","0","0"
"GO301_24_6867_1","18:11:00","18:11:00","155","3","0","0"
"GO301_24_6867_1","18:13:00","18:13:00","51","4","0","0"
"GO301_24_6867_1","18:15:00","18:15:00","31","5","0","0"
"GO301_24_6867_1","18:18:00","18:18:00","125","6","0","0"
"GO301_24_6867_1","18:21:00","18:21:00","211","7","0","0"
"GO301_24_6867_1","18:24:00","18:24:00","180","8","0","0"
"GO301_24_6867_1","18:27:00","18:27:00","122","9","0","0"
"GO301_24_6867_1","18:29:00","18:29:00","119","10","0","0"
"GO301_24_6867_1","18:35:00","18:36:00","102","11","0","0"
"GO301_24_6867_1","18:55:00","18:55:00","349","12","0","0"
"GO301_24_6868","18:47:00","18:47:00","349","1","0","0"
"GO301_24_6868","19:07:00","19:08:00","102","2","0","0"
"GO301_24_6868","19:14:00","19:14:00","119","3","0","0"
"GO301_24_6868","19:16:00","19:16:00","122","4","0","0"
"GO301_24_6868","19:19:00","19:19:00","180","5","0","0"
"GO301_24_6868","19:22:00","19:22:00","211","6","0","0"
"GO301_24_6868","19:25:00","19:25:00","125","7","0","0"
"GO301_24_6868","19:27:00","19:27:00","31","8","0","0"
"GO301_24_6868","19:29:00","19:29:00","51","9","0","0"
"GO301_24_6868","19:31:00","19:31:00","155","10","0","0"
"GO301_24_6868","19:35:00","19:35:00","99","11","0","0"
"GO301_24_6868","19:42:00","19:42:00","113","12","0","0"
"GO301_24_6868_1","18:53:00","18:53:00","349","1","0","0"
"GO301_24_6868_1","19:13:00","19:14:00","102","2","0","0"
"GO301_24_6868_1","19:20:00","19:20:00","119","3","0","0"
"GO301_24_6868_1","19:22:00","19:22:00","122","4","0","0"
"GO301_24_6868_1","19:25:00","19:25:00","180","5","0","0"
"GO301_24_6868_1","19:28:00","19:28:00","211","6","0","0"
"GO301_24_6868_1","19:31:00","19:31:00","125","7","0","0"
"GO301_24_6868_1","19:33:00","19:33:00","31","8","0","0"
